tipo_elem;distrito;id;cod_cent;nombre;utm_x;utm_y;longitud;latitud
M30;9;6800;PM42353;PM42353;436858.260614274;4478411.59091061;-3.74466512305463;40.4539692889128
M30;8;6801;PM43001;PM43001;441127.280052023;4481916.53155887;-3.69464713901491;40.4858565727872
M30;8;6802;PM43011;PM43011;440883.971763339;4482162.92130212;-3.69754074414482;40.488058854122
M30;8;6803;PM43012;PM43012;440873.166836487;4482160.0601739;-3.69766796121671;40.4880323105054
M30;8;6804;PM43021;PM43021;440684.103810892;4482813.71435649;-3.69995983667557;40.4939071768145
M30;8;3706;PM43022;PM43022;440677.266644124;4482808.12445193;-3.70003998990118;40.4938563322915
M30;8;6805;PM43031;PM43031;440642.53486805;4483219.24979338;-3.7004883312871;40.4975574117339
M30;8;6806;PM43032;PM43032;440633.3310543;4483222.69095977;-3.70059726194425;40.4975877525989
M30;8;10210;PM43041;PM43041;441959.264428408;4485212.99385152;-3.68513317411967;40.5156109255712
M30;8;6807;PM43151;PM43151;441900.741118588;4481360.08729347;-3.68547059712646;40.4808983878133
M30;8;6808;PM43152;PM43152;441891.955023849;4481360.30951618;-3.68557427114553;40.4808997748789
M30;16;6809;PM43201;PM43201;444065.316509731;4481585.74831358;-3.65995390537605;40.4830798779355
M30;16;6810;PM43202;PM43202;444067.760452618;4481594.38477012;-3.65992583390915;40.4831578436592
M30;16;6933;PM43221;PM43221;443003.125903452;4481709.05942662;-3.67249659818133;40.4841184798411
M30;16;7129;PM43222;PM43222;443002.925186071;4481716.03668391;-3.67249959357655;40.4841813201606
M30;16;7015;PM43223;PM43223;443019.864262447;4481807.05761374;-3.67230792648148;40.4850024380449
