tipo_elem;distrito;id;cod_cent;nombre;utm_x;utm_y;longitud;latitud
M30;11;10211;PM41454;PM41454;437445.446707242;4469220.043995173;-3.73683693068896;40.37121245634849
M30;5;10264;PM10448;;443868.471584562;4477418.026200602;-3.66190760407443;40.44552177268989
M30;4;10265;PM10472;PM10472;443962.650491342;4477279.273862153;-3.6607848678303;40.44427817443004
M30;4;10266;PM10578;PM10578;443985.492533369;4476225.027912154;-3.66042259020016;40.43478252136351
M30;14;10267;PM20778;PM20778;444183.613536288;4474247.640410958;-3.65791325417204;40.41698246175661
M30;13;10268;PM41192;PM41192;442052.136993616;4470570.001965706;-3.68270075776819;40.38370663395268
M30;8;10269;PM13012;PM13012;440904.159324983;4481787.993859003;-3.6972676028736;40.48468280454993
M30;5;10297;PM10293;PM10293;443586.546360244;4479048.610366328;-3.6653767533352;40.46019178686383
M30;9;10659;PM12397;PM12397;436728.279936486;4479257.451709354;-3.74628224390707;40.4615791908102
M30;9;10660;PM12067;PM12067;437411.278642952;4476192.21012621;-3.73792491725423;40.4340181354893
M30;15;10661;PM20596;PM20596;444022.941538787;4476074.611165119;-3.6599678379416;40.43343000951295
M30;4;10662;PM10764;PM10764;444096.435850143;4474505.35623073;-3.65896341318335;40.41929825680929
M30;8;11362;PM43019;PM43019;441010.706763475;4481978.531299447;-3.69602827642806;40.48640681506287
M30;8;11363;PM43014;PM43014;440999.929470366;4481972.31253461;-3.69615485245026;40.48635002823214
M30;8;11364;PM43012V;PM43012V;440858.817994085;4482195.263447725;-3.69784054349939;40.48834841253235
M30;8;11365;PM23077;PM23077;441328.01004183;4481827.262126098;-3.692270600726;40.48506660949454
M30;8;11367;PM13111;PM13111;441638.005375117;4481645.596862897;-3.68859649371416;40.48345194653854
M30;8;11368;PM13118;PM13118;441632.393939684;4481633.646672005;-3.68866159667405;40.48334390002821
M30;8;11369;PM43153;PM43153;441896.423461459;4481383.849985154;-3.68552371215343;40.48111214966043
M30;5;11370;PM33153;PM33153;441945.945314793;4481411.400390861;-3.68494200046874;40.48136379874281
M30;8;11371;PM23163;PM23163;442286.851807487;4481652.64242332;-3.68094209756549;40.48356077131064
M30;5;11372;PM23161;PM23161;442289.281478492;4481643.598437804;-3.68091260915307;40.4834794682644
M30;5;11373;PM13161;PM13161;442303.221091505;4481625.576539089;-3.68074651042;40.48331808839657
M30;5;11374;PM13163;PM13163;442319.968724618;4481617.695761475;-3.68054820647889;40.48324825874934
M30;5;11375;PM13164;PM13164;442314.840072581;4481607.887766729;-3.68060782131766;40.48315954799217
M30;8;11376;PM13011;PM13011;440913.971654906;4481799.326314909;-3.69715289229193;40.48478558996822
M30;5;11377;PM13187;PM13187;442576.496430596;4481686.788149191;-3.67752797790922;40.48388845325506
